age,gender,address,family_size,parent_status,mother_education,father_education,mother_job,father_job,study_time,past_failures,extra_support,family_support,paid_classes,activities,nursery,higher_ed_aspiration,internet_access,romantic,travel_time,free_time,go_out,dalc,walc,health,absences,G1,G2,login_frequency,assignment_submission_rate,attendance_rate,engagement_score,forum_posts,resource_access,G3,grade_label,pass_fail
16,F,Rural,GT3,Apart,3,1,services,services,2,3,0,1,1,0,1,1,1,1,2,2,5,1,1,2,3.0,9.0,8.0,15.0,0.34864603029194996,0.6335816262903372,3.733214173541114,8.0,37.0,6.0,F,0
16,F,Urban,LE3,Together,1,4,other,services,2,0,1,1,1,0,1,1,1,1,1,5,2,2,3,1,8.0,15.0,17.0,21.0,0.7133629944031151,0.7781539489757081,9.360337454882949,13.0,42.0,19.0,A,1
17,M,Rural,GT3,Together,3,0,other,services,3,2,1,0,1,0,1,1,0,1,1,4,5,2,5,3,1.0,6.0,7.0,13.0,0.4844476546308627,0.5839105633371448,5.391753140189278,6.0,23.0,7.0,F,0
16,F,Urban,LE3,Together,4,3,other,other,1,3,0,0,1,1,1,1,1,0,1,3,3,1,5,5,1.0,8.0,12.0,14.0,0.3938532438869341,0.71537535421984,5.742815301058869,10.0,27.0,9.0,F,0
15,M,Rural,LE3,Together,3,2,health,other,2,0,0,0,0,0,1,1,1,1,1,2,5,2,1,5,5.0,11.0,12.0,13.0,0.55746360770088,0.4884462871889943,6.860421763979323,13.0,36.0,12.0,C,1
20,M,Urban,LE3,Together,4,4,teacher,at_home,2,1,0,0,0,1,1,1,1,0,2,3,5,4,4,3,8.0,16.0,17.0,21.0,0.6165092946619682,0.8153930359952856,7.509306979011495,15.0,46.0,18.0,A,1
22,F,Urban,GT3,Together,2,2,other,at_home,2,0,1,1,0,1,1,1,1,0,2,5,4,3,1,5,4.0,14.0,15.0,14.0,0.629127830629316,0.6610201043838493,4.641922470705857,12.0,42.0,19.0,A,1
15,F,Rural,GT3,Together,2,0,at_home,other,3,0,0,1,1,1,0,1,1,1,1,1,5,2,3,4,3.0,18.0,16.0,22.0,0.9143516534082254,0.907897685777831,8.402205720044574,16.0,38.0,20.0,A,1
17,M,Rural,LE3,Together,3,0,services,at_home,4,0,0,1,0,1,1,1,1,0,4,5,4,1,5,4,5.0,19.0,18.0,17.0,0.8876466270419155,0.8494733904633293,5.576084425724762,15.0,47.0,20.0,A,1
19,M,Urban,GT3,Together,3,3,other,other,3,0,0,0,0,1,1,1,1,1,1,1,4,1,5,2,4.0,15.0,15.0,20.0,0.5330825998777411,0.6109255599943806,5.601728956174515,15.0,34.0,18.0,A,1
22,F,Urban,GT3,Together,4,4,services,teacher,2,1,1,1,1,1,1,1,0,1,4,5,2,5,3,3,1.0,10.0,12.0,16.0,0.4320668831977024,0.5220019888894769,4.079896336466371,8.0,26.0,10.0,D,1
20,F,Urban,LE3,Apart,4,4,other,teacher,2,0,0,0,0,0,0,1,1,0,1,3,2,2,3,5,2.0,17.0,18.0,16.0,0.715337198928732,0.8709164505284085,6.9506112770648585,14.0,34.0,20.0,A,1
21,F,Urban,GT3,Together,4,2,services,at_home,4,1,1,1,1,1,1,1,1,0,1,5,1,1,2,5,6.0,19.0,19.0,18.0,0.97844221944781,0.7413845269730344,10.0,15.0,30.0,20.0,A,1
19,F,Urban,GT3,Apart,2,3,other,services,2,0,0,1,0,1,1,1,1,1,1,1,4,3,3,4,3.0,10.0,13.0,14.0,0.6639802187269253,0.5874735191931801,3.8485081157394134,10.0,22.0,14.0,B,1
18,F,Rural,LE3,Together,3,1,health,other,2,1,0,1,0,0,1,1,1,0,1,1,4,1,1,1,1.0,14.0,11.0,14.0,0.653622534560975,0.7677365598065768,5.537031272064281,13.0,37.0,15.0,B,1
16,M,Urban,GT3,Together,2,3,teacher,other,3,0,0,1,0,1,1,1,1,0,1,3,4,1,1,1,3.0,17.0,15.0,21.0,0.6134081794422188,0.628760423504253,8.597809754974161,14.0,28.0,19.0,A,1
21,F,Rural,LE3,Apart,4,3,other,health,2,0,0,0,1,0,0,1,1,0,2,4,4,1,4,3,8.0,15.0,11.0,13.0,0.7801061405057255,0.7313601112463526,8.215458094489783,11.0,42.0,16.0,A,1
21,M,Urban,GT3,Together,2,2,health,at_home,1,0,0,0,1,1,1,1,1,1,1,4,2,4,1,3,1.0,14.0,16.0,17.0,0.8078452013933408,0.7901452518712287,8.180645685156641,13.0,24.0,18.0,A,1
15,F,Urban,GT3,Together,3,3,other,other,3,0,0,1,0,0,1,0,1,1,1,4,5,3,3,4,3.0,15.0,15.0,16.0,0.6087989911783149,0.6837210853826428,9.32605815628699,15.0,24.0,17.0,A,1
20,M,Urban,GT3,Together,4,4,other,other,2,0,0,0,1,0,1,1,1,0,1,5,3,2,2,2,12.0,17.0,19.0,17.0,0.7715140614180012,0.7188150020692257,8.879587128049742,16.0,39.0,20.0,A,1
15,F,Urban,GT3,Together,3,0,health,at_home,1,0,0,1,1,0,1,1,0,1,2,4,4,1,1,4,4.0,16.0,16.0,16.0,0.7099343294985634,0.6507221807814866,8.524004371584972,16.0,30.0,18.0,A,1
20,F,Urban,GT3,Together,2,2,health,services,2,0,0,0,1,0,0,1,1,1,2,5,1,3,1,5,2.0,14.0,16.0,20.0,0.7306272307456405,0.8782684144627307,6.610338677008759,16.0,25.0,17.0,A,1
21,M,Urban,GT3,Together,3,2,other,other,4,0,0,1,1,0,1,1,1,0,1,1,3,1,1,2,1.0,20.0,20.0,24.0,0.8311836369987693,0.9530748864531167,7.510266392860751,18.0,31.0,20.0,A,1
16,F,Rural,LE3,Together,3,1,other,at_home,3,0,0,0,1,0,0,1,1,0,1,2,3,1,1,4,0.0,20.0,20.0,25.0,0.7735092825013269,0.8627973657327708,8.309376635909857,13.0,43.0,20.0,A,1
18,M,Rural,LE3,Together,3,2,other,other,3,0,0,0,0,1,1,1,1,0,2,1,5,3,3,1,4.0,15.0,16.0,17.0,0.7759463318566748,0.8538136330599884,8.489584917379913,16.0,30.0,19.0,A,1
15,F,Rural,GT3,Together,1,3,teacher,at_home,1,1,1,1,0,0,1,1,1,1,2,3,4,3,3,3,6.0,14.0,15.0,15.0,0.7446442641643345,0.6022508615413137,7.601315287379239,11.0,36.0,15.0,B,1
19,M,Urban,LE3,Together,4,1,other,services,4,0,1,1,0,1,0,1,1,0,2,2,5,1,2,5,4.0,20.0,20.0,18.0,0.8548349378028548,0.7880783657562607,9.85949489975256,17.0,34.0,20.0,A,1
22,M,Urban,LE3,Together,3,3,at_home,other,4,2,1,1,0,1,1,1,1,0,2,4,2,1,4,2,0.0,14.0,11.0,15.0,0.6078283677119867,0.5655188921366702,6.887932928134301,15.0,19.0,14.0,B,1
15,M,Urban,LE3,Together,3,4,other,at_home,2,0,0,1,1,0,1,1,1,0,1,3,4,3,3,4,2.0,18.0,18.0,17.0,0.6477345619148278,0.9140687205304996,9.065506738683448,13.0,28.0,20.0,A,1
18,M,Urban,GT3,Together,2,4,services,health,2,0,1,0,1,0,1,1,1,0,2,3,4,1,3,5,3.0,18.0,19.0,17.0,0.807134593680055,0.8239187129106252,6.328345366109863,13.0,31.0,20.0,A,1
22,M,Urban,LE3,Together,3,3,teacher,at_home,3,2,1,0,0,0,0,1,1,0,2,4,2,2,3,3,4.0,12.0,12.0,16.0,0.7001393886824354,0.6827728888612351,5.218292666367175,9.0,38.0,14.0,B,1
17,F,Urban,LE3,Together,3,2,other,other,3,1,0,0,1,0,1,1,0,0,3,5,2,3,3,5,3.0,11.0,11.0,11.0,0.592018870558384,0.5272353382500448,6.105958835174075,14.0,28.0,11.0,D,1
16,F,Urban,LE3,Together,2,1,other,other,3,0,0,1,1,0,1,1,0,0,1,1,4,2,1,4,2.0,15.0,14.0,18.0,0.8297446601366586,0.8044394838353943,4.432737067591801,12.0,37.0,17.0,A,1
18,F,Urban,GT3,Together,3,2,services,services,4,0,1,0,0,1,1,1,1,1,2,2,1,2,1,3,1.0,15.0,18.0,19.0,0.8282796777342135,0.8767495686760349,9.511486134928319,16.0,47.0,20.0,A,1
19,M,Urban,GT3,Together,3,4,other,other,3,0,1,0,1,1,1,1,1,1,2,3,3,3,2,1,3.0,20.0,20.0,24.0,0.972172967066216,0.8739773676387161,7.1974491396580165,12.0,35.0,20.0,A,1
20,M,Urban,LE3,Apart,4,4,health,services,2,0,1,1,0,0,1,1,0,1,2,1,4,4,3,4,2.0,18.0,20.0,20.0,0.8254454858325343,0.7802846461773583,6.142510989225918,13.0,50.0,19.0,A,1
17,M,Urban,GT3,Apart,4,2,health,at_home,2,1,1,1,0,1,1,1,0,0,2,5,5,3,2,2,5.0,7.0,8.0,12.0,0.3232072882807227,0.5327650827560657,5.5712510645897,5.0,30.0,8.0,F,0
22,F,Urban,GT3,Together,2,2,teacher,at_home,3,0,1,1,0,0,0,1,1,0,3,2,3,1,5,2,9.0,20.0,20.0,21.0,1.0,0.8268406143372635,6.96869523547611,19.0,48.0,20.0,A,1
19,F,Urban,LE3,Together,2,3,services,services,2,0,1,0,1,1,0,1,0,1,1,1,4,5,1,5,4.0,16.0,17.0,16.0,0.8082187697494385,0.6807379535644086,7.759673566011649,11.0,47.0,17.0,A,1
17,M,Urban,GT3,Together,4,2,teacher,services,2,0,0,1,0,1,1,1,1,0,1,3,5,2,2,2,1.0,17.0,17.0,18.0,0.9133161143729578,0.8372392692530164,6.344883367033922,18.0,29.0,20.0,A,1
22,F,Urban,GT3,Apart,4,4,services,other,3,0,0,1,0,0,1,1,1,0,1,1,2,1,1,2,0.0,18.0,20.0,17.0,0.8811328592734171,0.8713726376454561,6.529707588993986,17.0,42.0,20.0,A,1
22,M,Rural,GT3,Apart,4,2,teacher,services,2,0,1,0,1,1,1,1,1,0,2,2,4,1,4,5,5.0,18.0,16.0,19.0,0.7540683291872814,0.8875371587633688,8.774980419662716,17.0,38.0,20.0,A,1
18,M,Urban,LE3,Together,0,2,other,other,3,0,0,1,1,1,0,1,1,0,2,4,4,1,2,2,2.0,15.0,12.0,18.0,0.5196586960096133,0.6264428494319506,5.991863980103295,11.0,37.0,18.0,A,1
15,M,Urban,LE3,Together,2,3,other,other,1,2,0,0,0,0,0,1,0,0,2,2,5,1,3,4,1.0,10.0,11.0,16.0,0.5066966756740425,0.5088407255198328,6.0221910677109065,11.0,22.0,9.0,F,0
19,M,Rural,GT3,Together,1,1,other,at_home,2,0,0,1,0,0,1,0,0,1,2,5,4,3,3,3,4.0,14.0,16.0,15.0,0.734143721477257,0.7796568655154162,5.5806223382275775,9.0,26.0,15.0,B,1
19,F,Urban,GT3,Apart,4,2,health,health,2,0,0,1,1,1,1,1,0,1,2,2,1,1,1,1,0.0,14.0,15.0,14.0,0.8332674940188767,0.781568045185625,7.1120727670347295,12.0,46.0,18.0,A,1
16,F,Rural,GT3,Apart,3,4,other,services,3,0,0,0,1,0,1,1,1,1,2,1,1,1,4,3,0.0,19.0,20.0,19.0,0.9727576548894051,0.8577590536382903,7.956152174405584,16.0,41.0,20.0,A,1
20,M,Rural,GT3,Together,3,2,health,health,3,0,1,1,0,0,1,1,1,1,1,3,4,4,4,3,13.0,18.0,19.0,25.0,0.827099583934393,0.8339579300268138,5.806122225273212,12.0,34.0,20.0,A,1
21,F,Urban,LE3,Together,3,3,other,other,2,0,0,1,0,1,0,1,0,1,1,1,2,1,3,4,4.0,12.0,10.0,12.0,0.5417968175892607,0.49456349580790504,6.933459081490218,14.0,20.0,14.0,B,1
15,F,Urban,GT3,Together,2,3,at_home,other,2,0,1,1,0,0,1,1,1,0,1,4,2,2,2,2,3.0,14.0,15.0,16.0,0.5191456822469714,0.7120757337259066,7.111821681967635,9.0,37.0,18.0,A,1
20,F,Urban,GT3,Together,3,2,services,other,1,2,0,1,1,0,1,1,1,0,3,3,3,4,3,2,0.0,10.0,13.0,11.0,0.5254159436028263,0.7621484045566003,8.086699270008642,9.0,21.0,12.0,C,1
16,F,Rural,GT3,Apart,1,0,teacher,teacher,3,3,1,1,1,1,1,1,0,1,1,1,4,1,3,2,8.0,5.0,6.0,11.0,0.5359612192983928,0.3128593486219525,5.689749830148474,8.0,13.0,4.0,F,0
20,M,Urban,LE3,Together,3,2,other,services,4,1,1,0,1,0,0,1,1,0,1,2,2,1,5,3,2.0,13.0,11.0,14.0,0.6793588756869724,0.660390387916574,6.455596060088458,11.0,42.0,15.0,B,1
18,F,Urban,LE3,Together,4,1,other,health,3,1,1,0,0,0,1,1,1,1,1,5,3,1,1,5,2.0,13.0,13.0,12.0,0.6386621690435732,0.5280172673673615,4.115298007251996,10.0,20.0,15.0,B,1
15,M,Urban,GT3,Together,3,2,other,other,2,0,0,1,1,1,1,1,1,0,2,5,3,2,4,3,1.0,15.0,16.0,18.0,0.8443048516999685,0.7013621891451267,8.40959302699595,17.0,28.0,20.0,A,1
22,F,Urban,GT3,Together,3,4,other,services,3,0,0,1,0,0,1,1,1,0,4,4,1,1,4,1,7.0,13.0,17.0,19.0,0.5330695414133192,0.8158433014417585,7.245221002411675,11.0,39.0,18.0,A,1
16,M,Rural,GT3,Apart,4,3,other,services,2,0,1,1,1,1,1,1,0,1,3,5,4,4,2,5,1.0,13.0,10.0,14.0,0.7376684773553557,0.6438983795078002,7.625157608644232,11.0,23.0,14.0,B,1
19,F,Urban,LE3,Together,4,4,health,other,1,1,1,1,0,1,0,1,1,1,1,1,3,2,3,2,0.0,13.0,14.0,20.0,0.7173840555942584,0.5630896985597778,6.938725095605158,9.0,25.0,13.0,C,1
16,M,Rural,LE3,Apart,2,3,other,at_home,1,0,0,1,0,0,1,1,0,1,2,4,2,2,2,3,1.0,14.0,13.0,19.0,0.47715995154415236,0.6742994140945183,4.060137397403113,9.0,34.0,16.0,A,1
22,M,Rural,GT3,Together,2,3,services,services,1,0,1,1,0,1,1,1,1,0,1,1,4,4,1,5,3.0,8.0,9.0,12.0,0.5444361330446745,0.399972744686836,6.62456055669561,9.0,30.0,11.0,D,1
20,F,Urban,GT3,Together,3,3,at_home,other,2,0,1,1,0,1,1,1,1,0,3,3,1,1,3,1,1.0,16.0,17.0,22.0,0.6065947472791926,0.7483088383154172,8.94636926013735,16.0,36.0,20.0,A,1
21,F,Urban,GT3,Together,2,2,health,health,3,0,0,1,0,1,1,1,1,0,1,1,2,3,1,1,4.0,18.0,18.0,23.0,0.8538590442741699,0.9156863214733555,5.897013291178154,15.0,47.0,20.0,A,1
18,M,Rural,GT3,Together,2,2,other,teacher,2,1,1,1,1,0,1,1,0,1,1,2,2,3,1,2,6.0,16.0,17.0,18.0,0.6828099738840753,0.713724896990246,8.369117328123911,12.0,45.0,18.0,A,1
18,F,Rural,GT3,Together,2,3,other,teacher,3,0,0,1,1,0,1,1,0,0,2,1,4,2,3,2,4.0,20.0,20.0,24.0,0.7742322839357303,0.8860168015123611,8.630503259185714,12.0,46.0,20.0,A,1
20,F,Rural,GT3,Together,2,4,health,services,4,0,0,1,0,0,0,1,1,0,2,2,5,2,5,5,6.0,14.0,14.0,17.0,0.7098285169631025,0.7051017508408141,7.149585469829487,16.0,35.0,17.0,A,1
21,M,Urban,GT3,Together,3,3,services,other,2,0,1,1,1,1,0,0,0,0,4,4,5,1,1,4,4.0,16.0,14.0,18.0,0.6769142707013764,0.8434827435819513,8.946766305871247,11.0,43.0,19.0,A,1
21,F,Urban,GT3,Together,3,2,services,at_home,2,1,0,1,0,1,0,1,1,1,1,4,1,3,1,4,6.0,12.0,15.0,16.0,0.4950830564157449,0.5752010081763823,5.297842653040936,13.0,21.0,14.0,B,1
15,M,Urban,GT3,Together,2,4,other,other,3,0,1,0,1,0,1,1,0,0,4,5,1,2,1,2,11.0,12.0,14.0,18.0,0.7428200062035167,0.6876255644669749,3.9657994674651467,8.0,32.0,16.0,A,1
20,F,Rural,GT3,Together,4,1,other,services,1,0,1,1,0,1,0,1,0,1,1,5,4,3,1,3,3.0,13.0,14.0,19.0,0.5656429578551864,0.547986996381593,5.092810582968599,9.0,23.0,15.0,B,1
15,M,Urban,GT3,Apart,2,4,services,other,2,0,1,1,0,0,1,1,1,0,1,1,3,4,5,3,11.0,20.0,19.0,20.0,0.8988735921062789,0.7617511223830842,10.0,13.0,35.0,20.0,A,1
17,M,Urban,GT3,Apart,2,4,at_home,other,2,0,0,1,0,0,1,1,0,1,3,5,2,2,2,1,4.0,18.0,20.0,22.0,0.8782762284273633,0.7837168686368507,6.757115774557587,12.0,52.0,20.0,A,1
21,F,Urban,GT3,Together,2,4,other,services,3,1,0,0,0,1,1,1,1,1,2,2,5,5,3,3,0.0,16.0,20.0,21.0,0.6496564048435843,0.9009142819975218,8.772552990217,15.0,27.0,19.0,A,1
17,F,Urban,GT3,Apart,4,4,services,other,3,0,0,1,1,0,1,1,1,0,3,5,1,1,2,2,1.0,18.0,18.0,23.0,0.9790607925827441,0.6973326452338926,9.348428424107063,14.0,35.0,20.0,A,1
21,F,Rural,GT3,Together,4,2,at_home,other,3,2,1,1,0,1,0,1,0,0,2,5,1,1,5,5,5.0,11.0,11.0,13.0,0.5416811900102125,0.74102073475862,7.366051367261305,13.0,20.0,14.0,B,1
18,F,Urban,GT3,Apart,3,3,teacher,other,3,0,0,1,0,0,1,1,1,0,2,5,3,1,2,4,8.0,14.0,12.0,13.0,0.5268748236585252,0.6508003482910748,3.952185316521883,9.0,34.0,17.0,A,1
16,F,Urban,GT3,Together,1,4,health,services,2,0,1,0,1,1,1,1,1,0,1,3,2,1,5,5,2.0,13.0,12.0,13.0,0.5903616909481797,0.7578455821228284,3.7970120560152143,11.0,40.0,16.0,A,1
17,F,Rural,GT3,Together,2,4,services,other,3,3,0,1,0,1,1,1,1,1,4,4,2,2,3,1,8.0,10.0,8.0,9.0,0.5260716812273545,0.45906272096681217,7.645050532517608,9.0,23.0,8.0,F,0
19,F,Rural,GT3,Together,2,2,other,at_home,3,0,0,0,1,0,1,1,1,0,2,3,4,1,5,1,4.0,15.0,16.0,15.0,0.5435639232042775,0.7050932114457789,7.287134001304228,11.0,44.0,16.0,A,1
21,M,Urban,LE3,Apart,4,2,services,other,2,1,1,0,0,0,1,1,1,0,2,1,2,2,2,3,8.0,10.0,10.0,11.0,0.45504674534717315,0.6431047480344558,3.318516767975729,7.0,26.0,10.0,D,1
19,M,Urban,GT3,Together,1,2,health,other,4,0,1,0,1,1,1,1,1,1,3,3,3,4,4,3,4.0,15.0,16.0,15.0,0.7302155878351163,0.7175091538201201,4.78404440213655,9.0,46.0,19.0,A,1
22,M,Rural,GT3,Together,4,3,other,services,3,0,0,1,1,0,0,1,1,0,1,2,3,3,2,3,0.0,20.0,19.0,25.0,0.9255669430084934,0.8859963687507406,9.903856142591739,12.0,50.0,20.0,A,1
21,F,Rural,LE3,Together,3,3,other,other,2,0,1,1,0,1,1,1,1,0,3,1,4,2,3,4,2.0,15.0,15.0,16.0,0.6346570861791837,0.8302756693831916,9.024775607607092,12.0,27.0,18.0,A,1
21,M,Urban,GT3,Together,3,4,services,other,1,0,0,1,1,1,1,0,1,1,2,1,5,5,3,5,1.0,15.0,14.0,16.0,0.6488683785917496,0.7665785460349948,6.972462491963815,9.0,44.0,17.0,A,1
19,M,Urban,GT3,Apart,4,4,teacher,other,2,1,1,1,0,0,0,1,0,1,3,2,4,3,2,2,3.0,11.0,12.0,16.0,0.4799299502220755,0.7245128078210359,5.308570343359847,10.0,22.0,14.0,B,1
17,F,Urban,LE3,Together,0,3,other,teacher,3,0,0,1,0,1,0,1,0,0,2,4,2,3,2,2,7.0,15.0,12.0,15.0,0.5750641140889763,0.5646958726753701,7.561782951216399,12.0,33.0,15.0,B,1
18,M,Urban,GT3,Together,4,2,services,health,1,0,0,1,1,0,1,1,1,0,2,5,3,1,1,2,0.0,8.0,9.0,13.0,0.5380750995574447,0.5586711132952297,2.6619417343360166,9.0,18.0,13.0,C,1
15,M,Rural,GT3,Together,2,3,other,teacher,2,0,0,0,1,0,1,1,1,0,3,5,3,2,4,2,6.0,14.0,14.0,19.0,0.6080416503497645,0.7353612938113369,8.694578845709923,10.0,31.0,19.0,A,1
17,F,Urban,GT3,Together,4,2,services,health,2,0,0,0,0,0,0,1,1,0,2,4,3,1,2,3,7.0,13.0,14.0,15.0,0.5703668660816056,0.7208795603486051,5.330452504861801,12.0,45.0,15.0,B,1
22,F,Urban,GT3,Together,3,2,teacher,other,3,0,1,0,0,1,1,0,1,1,1,5,2,1,1,5,2.0,14.0,11.0,15.0,0.5419959737938257,0.6828930641078306,4.704543781966859,11.0,38.0,15.0,B,1
18,M,Rural,GT3,Apart,1,0,services,services,3,2,0,1,0,1,1,1,0,0,2,2,1,1,3,3,1.0,11.0,12.0,13.0,0.6169250647063248,0.690901417094808,5.003961790470745,15.0,31.0,14.0,B,1
15,M,Rural,GT3,Apart,4,2,other,other,3,0,0,1,1,0,1,0,1,0,2,5,2,3,3,3,0.0,19.0,19.0,20.0,0.8612858777196932,0.9707109145153084,6.01863817863353,12.0,52.0,20.0,A,1
20,M,Rural,GT3,Together,0,2,services,other,2,0,0,1,1,0,1,1,1,0,3,5,3,1,1,5,1.0,11.0,12.0,15.0,0.5449154870057207,0.5426293742443462,5.3978020385018315,7.0,26.0,14.0,B,1
22,F,Urban,LE3,Together,2,3,health,other,1,0,0,1,0,0,1,1,1,1,3,1,1,2,2,2,0.0,15.0,12.0,15.0,0.693810702919696,0.5701191465390504,7.62373923028926,15.0,25.0,19.0,A,1
21,F,Urban,GT3,Together,4,1,at_home,services,3,0,1,0,1,1,0,1,1,1,1,2,1,2,3,1,1.0,18.0,16.0,19.0,0.8199780007970977,0.6746926034337666,7.591031806392268,12.0,46.0,20.0,A,1
17,M,Urban,GT3,Together,3,2,other,other,2,0,0,1,0,0,1,0,1,0,1,2,3,1,4,2,2.0,15.0,15.0,17.0,0.5295883473043286,0.6350283867376534,7.839895164944866,10.0,23.0,19.0,A,1
18,F,Urban,GT3,Together,4,1,teacher,other,2,1,1,1,1,0,0,1,1,0,1,1,5,1,2,1,3.0,15.0,18.0,15.0,0.6961708295558094,0.8330358192919631,6.018859782155863,17.0,45.0,17.0,A,1
19,M,Urban,GT3,Together,3,3,other,other,4,0,1,0,1,0,1,1,0,0,3,1,1,4,2,2,6.0,18.0,19.0,18.0,0.7330011074742623,0.8261995091069096,7.539452230273088,15.0,28.0,20.0,A,1
16,M,Urban,GT3,Together,3,3,other,health,2,1,0,1,1,0,1,1,1,0,3,5,1,4,3,5,7.0,15.0,16.0,18.0,0.8326925548685349,0.708596891103797,7.247406912469664,14.0,30.0,18.0,A,1
17,F,Urban,GT3,Together,2,2,services,other,3,0,1,1,0,1,1,1,1,1,2,1,2,3,1,5,5.0,18.0,17.0,16.0,0.7089026325156723,0.9417352926626933,8.112792358572705,11.0,35.0,20.0,A,1
16,M,Rural,LE3,Together,2,2,other,teacher,3,0,0,0,0,1,1,1,1,1,3,4,1,3,4,5,3.0,20.0,18.0,23.0,0.7760536321595249,0.9875527637118366,6.631982419811001,13.0,36.0,20.0,A,1
22,M,Rural,GT3,Apart,4,4,other,other,3,2,0,0,0,0,1,1,0,1,2,5,5,1,4,2,1.0,10.0,11.0,17.0,0.5557256067672661,0.602917465942978,7.188345675734595,8.0,22.0,12.0,C,1
20,M,Urban,GT3,Together,2,3,services,at_home,2,1,0,0,1,0,1,1,1,0,2,4,4,1,4,3,1.0,15.0,17.0,20.0,0.7515897546310042,0.7575501361388393,5.251081104488911,16.0,27.0,16.0,A,1
21,F,Urban,GT3,Together,3,3,teacher,services,2,2,0,1,1,0,0,1,1,1,4,3,1,2,2,5,2.0,13.0,14.0,15.0,0.7563407279843958,0.6198822149430818,4.541436254146169,11.0,20.0,16.0,A,1
21,F,Urban,GT3,Apart,2,3,services,other,1,0,0,1,0,1,1,1,1,0,1,1,1,4,1,4,4.0,13.0,16.0,17.0,0.6432748981325238,0.7092206132000255,5.598503619643696,13.0,41.0,18.0,A,1
22,F,Urban,GT3,Together,2,4,health,health,2,3,0,1,0,0,1,1,1,0,2,3,3,1,3,1,1.0,7.0,6.0,11.0,0.3259074847441438,0.4345257490873815,5.22136981854152,11.0,21.0,5.0,F,0
15,M,Urban,GT3,Together,3,4,at_home,other,2,1,1,0,0,0,1,1,1,0,1,2,3,1,1,5,5.0,17.0,18.0,21.0,0.8253851627348496,0.6708355516288838,5.635435814078927,18.0,30.0,18.0,A,1
22,M,Urban,GT3,Together,4,2,other,other,2,1,0,1,1,1,1,1,1,1,1,5,4,3,2,1,4.0,17.0,14.0,22.0,0.7973983643664122,0.831322995218479,4.688627985578822,10.0,25.0,19.0,A,1
15,F,Rural,LE3,Together,4,3,other,services,3,0,1,1,1,0,1,1,1,1,2,5,5,2,2,2,2.0,14.0,15.0,17.0,0.8549091276477054,0.7028219871071177,6.710907877940411,13.0,29.0,19.0,A,1
18,M,Urban,GT3,Together,4,2,services,services,1,3,0,1,0,1,1,1,1,0,1,2,2,1,2,3,1.0,5.0,8.0,8.0,0.4439045868820624,0.3781047907206617,3.683285318122131,9.0,19.0,4.0,F,0
19,F,Rural,GT3,Together,2,3,services,health,2,0,1,1,1,0,1,1,0,1,2,1,4,4,2,4,1.0,12.0,10.0,13.0,0.5567567511040052,0.6573785031938386,4.083731571061559,13.0,28.0,14.0,B,1
17,F,Urban,GT3,Together,3,2,teacher,other,1,1,0,1,0,0,0,1,1,1,1,5,2,2,2,4,0.0,16.0,18.0,23.0,0.6415738039022816,0.7868004976398532,8.379619353627682,18.0,28.0,16.0,A,1
16,M,Urban,GT3,Together,0,0,at_home,other,2,1,0,1,1,1,1,1,1,1,1,5,2,4,1,4,5.0,7.0,10.0,13.0,0.6429230796852177,0.4703690129846828,5.7571570731613395,11.0,37.0,10.0,D,1
16,F,Urban,LE3,Together,4,4,teacher,teacher,1,1,0,1,0,0,1,1,1,0,1,5,5,1,3,2,14.0,12.0,11.0,17.0,0.6422471353014338,0.5429932235882435,4.059464312403241,12.0,24.0,12.0,C,1
21,M,Urban,GT3,Together,2,4,other,at_home,1,1,1,0,0,0,1,0,1,1,3,4,2,2,2,2,2.0,14.0,15.0,19.0,0.5652561026628204,0.5889925001656338,5.499006690525992,9.0,33.0,13.0,C,1
17,M,Urban,GT3,Together,3,2,other,teacher,4,0,1,1,1,1,1,1,1,1,2,3,1,1,3,4,0.0,16.0,19.0,23.0,0.7733870517056363,0.8196566301942657,7.074896592901816,15.0,44.0,20.0,A,1
17,F,Rural,GT3,Together,2,4,health,other,4,0,0,1,1,0,1,1,1,0,3,2,3,1,3,5,6.0,20.0,20.0,22.0,0.8961058174564245,0.8626332735754971,10.0,17.0,38.0,20.0,A,1
22,M,Urban,LE3,Apart,4,2,other,at_home,3,0,1,0,0,1,1,1,0,0,2,1,3,1,3,5,0.0,13.0,15.0,20.0,0.565907057457786,0.5670987566425107,8.042952819942027,14.0,23.0,19.0,A,1
16,F,Urban,LE3,Together,4,3,at_home,teacher,2,1,1,0,1,0,1,1,1,1,1,5,3,1,5,5,2.0,11.0,8.0,16.0,0.5888685015464631,0.6524719890444083,4.535826684039856,10.0,24.0,11.0,D,1
22,F,Urban,GT3,Together,4,4,other,other,3,1,1,1,0,1,1,1,1,1,2,5,1,1,5,4,0.0,14.0,15.0,20.0,0.7351181447014288,0.813735279139862,9.177189110427907,12.0,36.0,17.0,A,1
22,F,Urban,GT3,Together,1,2,at_home,services,4,1,0,0,0,1,1,1,1,0,1,5,1,2,1,3,8.0,16.0,17.0,22.0,0.659311574044173,0.7832576715578297,7.224660546633068,14.0,46.0,20.0,A,1
19,F,Urban,LE3,Together,4,3,health,at_home,2,1,1,0,1,0,1,1,0,1,1,3,4,1,2,4,1.0,13.0,11.0,15.0,0.7664147297399063,0.7416701214170246,5.501659705593094,15.0,27.0,15.0,B,1
